gbifID;species;countryCode;decimalLatitude;decimalLongitude
1895636426;Lontra longicaudis;MX;15.528333;-92.078611
1895636424;Lontra longicaudis;MX;18.346667;-100.606944
1895636423;Lontra longicaudis;MX;18.21913;-100.89339
1895636422;Lontra longicaudis;MX;;
1895636421;Lontra longicaudis;MX;16.251111;-92.134167
1895636420;Lontra longicaudis;MX;;
1895636419;Lontra longicaudis;MX;21.970556;-99.537222
1895636418;Lontra longicaudis;MX;18.436667;-95.216944
1895636417;Lontra longicaudis;MX;19.044722;-101.020833
1895636416;Lontra longicaudis;MX;27.95;-108.15
1895636415;Lontra longicaudis;MX;;
1895636414;Lontra longicaudis;MX;19.777222;-87.591111
1895636412;Lontra longicaudis;MX;20.967778;-89.621667
1895636411;Lontra longicaudis;MX;22.835278;-105.776667
1895636410;Lontra longicaudis;MX;27.95;-108.15
1895636409;Lontra longicaudis;MX;;
1895636408;Lontra longicaudis;MX;21.37032221;-104.5696177
1895636407;Lontra longicaudis;MX;18.825;-90.248611
1895636406;Lontra longicaudis;MX;26.7075;-108.320833
1895636405;Lontra longicaudis;MX;18.915278;-97.001111
1895636404;Lontra longicaudis;MX;19.41847;-104.18601
1895636403;Lontra longicaudis;MX;16.251111;-92.134167
1895636402;Lontra longicaudis;MX;17.411111;-98.748611
1895636401;Lontra longicaudis;MX;15.866667;-98.541667
1895636400;Lontra longicaudis;MX;16.663056;-99.096944
1895636399;Lontra longicaudis;MX;17.550499;-101.306642
1895636398;Lontra longicaudis;MX;29.87016;-108.28068
1895636396;Lontra longicaudis;MX;15.866667;-97.358333
1895636395;Lontra longicaudis;MX;22.771667;-102.575278
1895636394;Lontra longicaudis;MX;;
1895636393;Lontra longicaudis;MX;18.770278;-95.760556
1895636392;Lontra longicaudis;MX;18.448333;-95.094722
1895636391;Lontra longicaudis;MX;18.356944;-102.289167
1895636390;Lontra longicaudis;MX;16.116667;-95.616667
1895636389;Lontra longicaudis;MX;16.251111;-92.134167
1895636387;Lontra longicaudis;MX;19.948611;-97.551111
1895636386;Lontra longicaudis;MX;18.186944;-98.288889
1895636385;Lontra longicaudis;MX;;
1895636384;Lontra longicaudis;MX;22.255278;-97.868611
1895636383;Lontra longicaudis;MX;21.035556;-105.107778
1895636382;Lontra longicaudis;MX;18.15472;-99.06861
1895636381;Lontra longicaudis;MX;19.243056;-103.730556
1895636380;Lontra longicaudis;MX;17.556667;-100.253611
1895636379;Lontra longicaudis;MX;16.101944;-91.064444
1895636377;Lontra longicaudis;MX;18.327222;-100.698333
1895636376;Lontra longicaudis;MX;18.360833;-100.671389
1895636375;Lontra longicaudis;MX;;
1895636374;Lontra longicaudis;MX;16.706944;-93.013889
1895636373;Lontra longicaudis;MX;16.61732686;-97.82629366
1895636372;Lontra longicaudis;MX;18.628333;-95.521667
1895636371;Lontra longicaudis;MX;16.026111;-95.666667
1895636370;Lontra longicaudis;MX;18.532222;-95.307222
1895636369;Lontra longicaudis;MX;18.466667;-100.5775
1895636368;Lontra longicaudis;MX;19.725278;-104.078056
1895636367;Lontra longicaudis;MX;18.103056;-99.108056
1895636365;Lontra longicaudis;MX;15.846944;-96.013889
1895636364;Lontra longicaudis;MX;19.8075;-99.886944
1895636363;Lontra longicaudis;MX;;
1895636362;Lontra longicaudis;MX;19.044722;-101.020833
1895636361;Lontra longicaudis;MX;;
1895636360;Lontra longicaudis;MX;18.1429;-99.07135
1895636359;Lontra longicaudis;MX;16.077778;-97.559722
1895636358;Lontra longicaudis;MX;27.296944;-108.054444
1895636357;Lontra longicaudis;MX;;
1895636356;Lontra longicaudis;MX;17.76417;-101.52389
1895636355;Lontra longicaudis;MX;18.448333;-95.094722
1895636353;Lontra longicaudis;MX;17.012778;-99.178056
1895636352;Lontra longicaudis;MX;19.641111;-105.1825
1895636351;Lontra longicaudis;MX;18.360833;-100.671389
1895636350;Lontra longicaudis;MX;;
1895636349;Lontra longicaudis;MX;16.3584;-95.27298
1895636348;Lontra longicaudis;MX;18.6525;-99.736111
1895636347;Lontra longicaudis;MX;25.006389;-98.4125
1895636346;Lontra longicaudis;MX;20.504722;-97.667778
1895636345;Lontra longicaudis;MX;22.01;-103.225556
1895636344;Lontra longicaudis;MX;18.883333;-99.063333
1895636343;Lontra longicaudis;MX;19.016111;-91.090556
1895636342;Lontra longicaudis;MX;20.548333;-104.013333
1895636341;Lontra longicaudis;MX;15.846944;-96.013889
1895636340;Lontra longicaudis;MX;18.318611;-98.843056
1895636339;Lontra longicaudis;MX;25.363333;-105.258889
1895636338;Lontra longicaudis;MX;;
1895636337;Lontra longicaudis;MX;19.082778;-100.409444
1895636336;Lontra longicaudis;MX;16.55;-93.65
1895636335;Lontra longicaudis;MX;17.432778;-95.024444
1895636334;Lontra longicaudis;MX;20.676389;-103.346111
1895636333;Lontra longicaudis;MX;;
1895636332;Lontra longicaudis;MX;22.01;-103.225556
1895636331;Lontra longicaudis;MX;19.766111;-97.287778
1895636330;Lontra longicaudis;MX;17.326667;-95.235
1895636329;Lontra longicaudis;MX;18.365278;-99.871111
1895636328;Lontra longicaudis;MX;19.197222;-103.927778
1895636327;Lontra longicaudis;MX;27.49;-108.932222
1895636326;Lontra longicaudis;MX;17.359722;-99.461944
1895636325;Lontra longicaudis;MX;19.769444;-104.6
1895636324;Lontra longicaudis;MX;17.359722;-99.461944
1895636323;Lontra longicaudis;MX;22.01;-103.225556
1895636322;Lontra longicaudis;MX;17.067778;-96.72
1895636321;Lontra longicaudis;MX;16.963056;-99.096944
1895636320;Lontra longicaudis;MX;;
1895636319;Lontra longicaudis;MX;18.883333;-99.063333
1895636318;Lontra longicaudis;MX;;
1895636317;Lontra longicaudis;MX;18.33453225;-94.76728059
1895636316;Lontra longicaudis;MX;19.383889;-104.968333
1895636315;Lontra longicaudis;MX;26.818611;-106.558889
1895636314;Lontra longicaudis;MX;17.053889;-96.064167
1895636313;Lontra longicaudis;MX;16.02579207;-95.66529108
1895636312;Lontra longicaudis;MX;;
1895636311;Lontra longicaudis;MX;15.866667;-97.641667
1895636310;Lontra longicaudis;MX;16.903889;-96.064167
1895636309;Lontra longicaudis;MX;27.296944;-108.054444
1895636308;Lontra longicaudis;MX;18.849444;-97.103611
1895636307;Lontra longicaudis;MX;17.556667;-100.253611
1895636306;Lontra longicaudis;MX;26.091389;-106.963056
1895636305;Lontra longicaudis;MX;25.006389;-98.3625
1895636304;Lontra longicaudis;MX;;
1895636303;Lontra longicaudis;MX;20.525278;-104.786389
1895636302;Lontra longicaudis;MX;20.525278;-104.786389
1895636301;Lontra longicaudis;MX;;
1895636300;Lontra longicaudis;MX;27.95;-108.15
1895636299;Lontra longicaudis;MX;18.776389;-100.428056
1895636298;Lontra longicaudis;MX;16.9882949;-99.11095495
1895636297;Lontra longicaudis;MX;18.33453225;-94.76728059
1895636296;Lontra longicaudis;MX;19.7;-87.816667
1895636295;Lontra longicaudis;MX;18.825;-90.248611
1895636294;Lontra longicaudis;MX;17.413333;-100.606944
1895636293;Lontra longicaudis;MX;18.171944;-100.146111
1895636292;Lontra longicaudis;MX;;
1895636291;Lontra longicaudis;MX;;
1895636290;Lontra longicaudis;MX;21.65525;-106.53758
1895636289;Lontra longicaudis;MX;19.072778;-100.255
1895636288;Lontra longicaudis;MX;16.501944;-94.433889
1895636287;Lontra longicaudis;MX;18.364167;-101.683333
1895636285;Lontra longicaudis;MX;19.15;-96.965
1895636284;Lontra longicaudis;MX;21.144167;-101.915833
1895636283;Lontra longicaudis;MX;18.327222;-100.698333
1895636282;Lontra longicaudis;MX;20.486944;-105.4475
1895636281;Lontra longicaudis;MX;17.067778;-96.72
1895636280;Lontra longicaudis;MX;;
1895636279;Lontra longicaudis;MX;20.620278;-102.747222
1895636278;Lontra longicaudis;MX;19.66730195;-88.49985027
1895636277;Lontra longicaudis;MX;20.676389;-103.346111
1895636276;Lontra longicaudis;MX;16.610278;-98.822778
1895636275;Lontra longicaudis;MX;15.57343;-92.81707
1895636273;Lontra longicaudis;MX;19.013889;-103.735556
1895636272;Lontra longicaudis;MX;21.536111;-105.118889
1895636271;Lontra longicaudis;MX;21.236111;-103.165
1895636270;Lontra longicaudis;MX;;
1895636269;Lontra longicaudis;MX;28.42627016;-107.4434823
1895636268;Lontra longicaudis;MX;21.136111;-103.165
1895636267;Lontra longicaudis;MX;16.85862117;-99.14123524
1895636266;Lontra longicaudis;MX;18.65278;-99.57222
1895636265;Lontra longicaudis;MX;19.09299;-96.89148
1895636264;Lontra longicaudis;MX;17.945556;-96.047222
1895636263;Lontra longicaudis;MX;19.383889;-104.968333
1895636262;Lontra longicaudis;MX;;
1895636261;Lontra longicaudis;MX;18.96;-99.923333
1895636260;Lontra longicaudis;MX;22.01;-103.225556
1895636259;Lontra longicaudis;MX;17.945556;-96.047222
1895636258;Lontra longicaudis;MX;19.013889;-103.735556
1895636256;Lontra longicaudis;MX;18.782778;-99.711389
1895636255;Lontra longicaudis;MX;16.695;-93.721667
1895636254;Lontra longicaudis;MX;16.6825;-98.571944
1895636252;Lontra longicaudis;MX;20.145;-101.685556
1895636251;Lontra longicaudis;MX;19.6969783;-104.2673448
1895636249;Lontra longicaudis;MX;18.318056;-102.934722
1895636248;Lontra longicaudis;MX;14.908056;-92.260556
1895636246;Lontra longicaudis;MX;19.826944;-98.901111
1895636245;Lontra longicaudis;MX;19.197222;-103.811111
1895636244;Lontra longicaudis;MX;22.151111;-100.976111
1895636243;Lontra longicaudis;MX;;
1895636242;Lontra longicaudis;MX;20.145;-101.685556
1895636241;Lontra longicaudis;MX;18.770278;-96.043889
1895636239;Lontra longicaudis;MX;23.45875958;-104.3002416
1895636238;Lontra longicaudis;MX;19.044722;-101.020833
1895636235;Lontra longicaudis;MX;18.038889;-102.541944
1895636234;Lontra longicaudis;MX;;
1895636232;Lontra longicaudis;MX;18.155;-99.068611
1895636230;Lontra longicaudis;MX;15.74520383;-96.46532908
1895636229;Lontra longicaudis;MX;19.940833;-105.248611
1895636222;Lontra longicaudis;MX;17.644167;-101.550833
1895636221;Lontra longicaudis;MX;16.251111;-92.134167
1895636218;Lontra longicaudis;MX;19.251944;-103.378611
1895636217;Lontra longicaudis;MX;20.175556;-104.279444
1895636216;Lontra longicaudis;MX;27.023333;-108.932222
1895636215;Lontra longicaudis;MX;16.726667;-99.123333
1895636214;Lontra longicaudis;MX;17.444444;-101.055
1895636212;Lontra longicaudis;MX;16.026111;-95.666667
1895636202;Lontra longicaudis;MX;17.006111;-100.0875
1895636200;Lontra longicaudis;MX;;
1895636196;Lontra longicaudis;MX;27.225;-109.258889
1895636193;Lontra longicaudis;MX;;
1895636192;Lontra longicaudis;MX;16.891944;-98.964722
1895636186;Lontra longicaudis;MX;;
1895636179;Lontra longicaudis;MX;19.383889;-104.968333
1895636172;Lontra longicaudis;MX;19.940833;-105.248611
1895636170;Lontra longicaudis;MX;18.856944;-102.289167
1895636169;Lontra longicaudis;MX;18.532222;-95.307222
1895636147;Lontra longicaudis;MX;21.550278;-104.588056
1895636129;Lontra longicaudis;MX;18.318611;-98.843056
1895583628;Lontra longicaudis;MX;16.579889;-90.699667
1894909774;Lontra longicaudis;MX;16.125;-95.608333
1894909768;Lontra longicaudis;MX;16.065;-96.07
1894828530;Lontra longicaudis;MX;18.758333;-96.291667
1894828528;Lontra longicaudis;MX;19.125;-96.125
1894750904;Lontra longicaudis;MX;20.9675;-90.265
1894735074;Lontra longicaudis;MX;15.399722;-92.58
1894735057;Lontra longicaudis;MX;15.880278;-93.191944
1894735038;Lontra longicaudis;MX;15.880278;-93.191944
1894735011;Lontra longicaudis;MX;16.276111;-93.783333
1894734998;Lontra longicaudis;MX;15.1575;-92.229722
1894734923;Lontra longicaudis;MX;15.880278;-93.191944
1894298663;Lontra longicaudis;;;
1894298612;Lontra longicaudis;;;
1894146323;Lontra longicaudis;MX;18.779139;-103.160761
1894037686;Lontra longicaudis;MX;19.007833;-97.025994
1894037685;Lontra longicaudis;MX;19.215833;-96.885278
1894037655;Lontra longicaudis;MX;19.321939;-97.041669
1894037592;Lontra longicaudis;MX;19.189722;-96.986389
1894037584;Lontra longicaudis;;;
1893584525;Lontra longicaudis;MX;16.708889;-91.065278
1893584265;Lontra longicaudis;MX;16.708889;-91.065278
1893584246;Lontra longicaudis;MX;16.708889;-91.065278
1893546538;Lontra longicaudis;MX;19.4;-104.975
1893489306;Lontra longicaudis;MX;0;0
1893489301;Lontra longicaudis;MX;0;0
1893489262;Lontra longicaudis;MX;0;0
1893489260;Lontra longicaudis;MX;16.43643;-94.21964
1893489259;Lontra longicaudis;MX;0;0
1893489232;Lontra longicaudis;MX;0.001927418;0.001484396
1893489229;Lontra longicaudis;MX;0;0
1893489213;Lontra longicaudis;MX;0;0
1893489195;Lontra longicaudis;MX;0;0
1893489189;Lontra longicaudis;MX;0;0
1893489179;Lontra longicaudis;MX;16.43643;-94.21964
1893489160;Lontra longicaudis;MX;0;0
1893489155;Lontra longicaudis;MX;17.43167;-95.02472
1893489149;Lontra longicaudis;MX;0;0
1893482549;Lontra longicaudis;MX;0.001927418;0.001484396
1893482450;Lontra longicaudis;MX;0;0
1893482422;Lontra longicaudis;MX;0;0
1884046336;Lontra longicaudis;CO;5.815472;-74.996389
1883955207;Lontra longicaudis;MX;18.651329;-95.629365
1881588040;Lontra longicaudis;CO;6.562028;-73.567778
1880510002;Lontra longicaudis;CO;5.946745;-74.802873
1850938404;Lontra longicaudis;BR;-27.714571;-48.530183
1850909084;Lontra longicaudis;BR;-23.250049;-44.687705
1848786481;Lontra longicaudis;CR;10.369328;-83.979852
1848594445;Lontra longicaudis;CO;;
1848594440;Lontra longicaudis;CO;;
1848594411;Lontra longicaudis;CO;;
1848594359;Lontra longicaudis;CO;;
1848593879;Lontra longicaudis;CO;;
1848368543;Lontra longicaudis;BR;-21.74289165;-48.17342414
1846726378;Lontra longicaudis;CO;4.1814;-73.2156
1846726340;Lontra longicaudis;CO;10.46405;-74.16991
1846726276;Lontra longicaudis;CO;10.45523;-74.20978
1846726256;Lontra longicaudis;CO;10.45883;-74.17248
1846726173;Lontra longicaudis;CO;10.35423;-74.14707
1846726147;Lontra longicaudis;CO;10.35423;-74.14707
1846726138;Lontra longicaudis;CO;10.35423;-74.14707
1846726126;Lontra longicaudis;CO;10.34812;-74.14479
1844470676;Lontra longicaudis;AR;-34.05;-58.846056
1839300770;Lontra longicaudis;CO;4.025856;-75.555889
1838377489;Lontra longicaudis;CR;9.472679;-83.716583
1838306153;Lontra longicaudis;BR;-9.614291;-67.790208
1831181059;Lontra longicaudis;CR;10.586952;-84.084401
1831179461;Lontra longicaudis;MX;17.92792;-96.469348
1831158020;Lontra longicaudis;GT;16.803259;-89.793247
1831086577;Lontra longicaudis;CO;5.821538;-74.906127
1829120699;Lontra longicaudis;CO;10.191667;-73.798611
1829117829;Lontra longicaudis;CO;11.140056;-73.350139
1829117771;Lontra longicaudis;CO;11.029472;-73.614806
1829117712;Lontra longicaudis;CO;11.029472;-73.614806
1807913133;Lontra longicaudis;BR;-17.364155;-56.773609
1807300475;Lontra longicaudis;CO;11.095658;-74.012317
1807282429;Lontra longicaudis;CR;11.052597;-84.705085
1806453911;Lontra longicaudis;CO;3.81198;-73.86215
1806451986;Lontra longicaudis;CO;;
1806449059;Lontra longicaudis;CO;4.135111;-73.328738
1806448669;Lontra longicaudis;CO;;
1804708411;Lontra longicaudis;;;
1804708364;Lontra longicaudis;;;
1804707630;Lontra longicaudis;CO;2.261;-73.793
1707665531;Lontra longicaudis;CO;;
1707665441;Lontra longicaudis;CO;;
1707664818;Lontra longicaudis;CO;;
1707664668;Lontra longicaudis;CO;;
1707664650;Lontra longicaudis;CO;;
1707664505;Lontra longicaudis;CO;;
1707664462;Lontra longicaudis;CO;;
1707664367;Lontra longicaudis;CO;;
1707663121;Lontra longicaudis;CO;;
1707661264;Lontra longicaudis;CO;;
1707660425;Lontra longicaudis;CO;;
1707659448;Lontra longicaudis;CO;;
1707659414;Lontra longicaudis;CO;;
1707658803;Lontra longicaudis;CO;;
1707658717;Lontra longicaudis;CO;;
1707658123;Lontra longicaudis;CO;;
1707658107;Lontra longicaudis;CO;;
1707658083;Lontra longicaudis;CO;;
1707658065;Lontra longicaudis;BR;;
1707658043;Lontra longicaudis;CO;;
1705719748;Lontra longicaudis;CO;6.932186;-76.973044
1705719747;Lontra longicaudis;CO;6.932186;-76.973044
1705719745;Lontra longicaudis;CO;6.932186;-76.973044
1705719735;Lontra longicaudis;CO;6.932186;-76.973044
1705719730;Lontra longicaudis;CO;6.932186;-76.973044
1705207274;Lontra longicaudis;CO;7.412861;-77.171417
1705207273;Lontra longicaudis;CO;7.412861;-77.171417
1705207272;Lontra longicaudis;CO;7.412861;-77.171417
1705207260;Lontra longicaudis;CO;7.412861;-77.171417
1703238240;Lontra longicaudis;CO;9.223683;-75.837483
1703238239;Lontra longicaudis;CO;9.196433;-75.819467
1703238238;Lontra longicaudis;CO;9.223417;-75.830083
1703238237;Lontra longicaudis;CO;9.239972;-75.880958
1703238236;Lontra longicaudis;CO;9.224231;-75.816394
1703238235;Lontra longicaudis;CO;9.226117;-75.854403
1703238234;Lontra longicaudis;CO;9.240283;-75.88105
1703238233;Lontra longicaudis;CO;9.322789;-75.952033
1703238232;Lontra longicaudis;CO;9.23625;-75.877117
1703238231;Lontra longicaudis;CO;9.239944;-75.899206
1703238230;Lontra longicaudis;CO;9.223617;-75.839283
1703238229;Lontra longicaudis;CO;9.321617;-75.95695
1703238228;Lontra longicaudis;CO;9.199133;-75.820133
1703238227;Lontra longicaudis;CO;9.241183;-75.88115
1703238226;Lontra longicaudis;CO;9.3214;-75.95905
1703238225;Lontra longicaudis;CO;9.195583;-75.819217
1703238224;Lontra longicaudis;CO;9.321617;-75.958067
1703238223;Lontra longicaudis;CO;9.222092;-75.847542
1703238222;Lontra longicaudis;CO;9.205817;-75.829833
1703238221;Lontra longicaudis;CO;9.205117;-75.817917
1703238220;Lontra longicaudis;CO;9.236267;-75.876844
1703238219;Lontra longicaudis;CO;9.300694;-75.900583
1703238218;Lontra longicaudis;CO;9.317911;-75.935114
1703238217;Lontra longicaudis;CO;9.360772;-75.977822
1703238216;Lontra longicaudis;CO;9.361867;-75.977333
1703238215;Lontra longicaudis;CO;9.360603;-75.977608
1703238214;Lontra longicaudis;CO;9.309278;-75.927642
1703238213;Lontra longicaudis;CO;9.260733;-75.8901
1703238212;Lontra longicaudis;CO;9.285864;-75.894236
1703238211;Lontra longicaudis;CO;9.307767;-75.925572
1703238210;Lontra longicaudis;CO;9.309328;-75.927367
1703238209;Lontra longicaudis;CO;9.257828;-75.896442
1703238208;Lontra longicaudis;CO;9.289617;-75.893697
1703238207;Lontra longicaudis;CO;9.360386;-75.977492
1703238206;Lontra longicaudis;CO;9.314558;-75.896114
1703238205;Lontra longicaudis;CO;9.360669;-75.977792
1703238204;Lontra longicaudis;CO;9.247375;-75.886175
1703238203;Lontra longicaudis;CO;9.24215;-75.8817
1703238202;Lontra longicaudis;CO;9.259267;-75.8974
1703238201;Lontra longicaudis;CO;9.242383;-75.881583
1703238200;Lontra longicaudis;CO;9.357233;-75.976975
1703238199;Lontra longicaudis;CO;9.326325;-75.937383
1703238198;Lontra longicaudis;CO;9.308103;-75.893258
1703238197;Lontra longicaudis;CO;9.298828;-75.908669
1703238196;Lontra longicaudis;CO;9.287506;-75.892369
1703238195;Lontra longicaudis;CO;9.3131;-75.929219
1703238194;Lontra longicaudis;CO;9.363878;-75.977961
1703154902;Lontra longicaudis;MX;19.205182;-100.559986
1703133271;Lontra longicaudis;MX;20.733009;-103.831289
1703125754;Lontra longicaudis;CR;10.55939;-83.487451
1702456329;Lontra longicaudis;CR;10.525641;-84.105765
1698983241;Lontra longicaudis;BR;-10.931111;-41.056667
1698666388;Lontra longicaudis;AR;-57.125;-34.066666
1698144053;Lontra longicaudis;PA;9.15;-79.849998
1698143720;Lontra longicaudis;PE;-11.9;-71.366699
1698143575;Lontra longicaudis;BR;-2.5;-60
1677384494;Lontra longicaudis;BR;-19.601032;-56.118248
1677382526;Lontra longicaudis;BR;-9.597601;-55.931152
1677380166;Lontra longicaudis;CR;10.359502;-83.443909
1677308260;Lontra longicaudis;BO;-14.986218;-64.953152
1677308215;Lontra longicaudis;BO;-14.985069;-64.878204
1671689093;Lontra longicaudis;CO;7.437778;-77.122222
1668826531;Lontra longicaudis;BR;-16.730453;-56.961182
1668808256;Lontra longicaudis;CR;10.501146;-84.066796
1668792889;Lontra longicaudis;CR;10.503809;-84.005933
1656637904;Lontra longicaudis;;;
1640037318;Lontra longicaudis;CO;8.088979;-76.665939
1632926048;Lontra longicaudis;CO;5.6805;-77.248056
1586204939;Lontra longicaudis;PE;-0.330914;-74.914328
1586204915;Lontra longicaudis;PE;-2.775823;-75.477793
1586101508;Lontra longicaudis;MX;22.182611;-98.354312
1585340902;Lontra longicaudis;CR;8.699969;-83.203369
1584062551;Lontra longicaudis;CO;4.073611;-76.513056
1580149767;Lontra longicaudis;BR;-20.070423;-55.954269
1572337094;Lontra longicaudis;CR;10.452732;-83.549414
1571074000;Lontra longicaudis;MX;15.491511;-92.979187
1571065834;Lontra longicaudis;MX;17.878511;-96.882152
1571061247;Lontra longicaudis;MX;15.196798;-92.661741
1571057000;Lontra longicaudis;MX;18.171384;-97.218524
1570685809;Lontra longicaudis;CO;6.092778;-77.271111
1569201165;Lontra longicaudis;AR;;
1569200219;Lontra longicaudis;AR;;
1569200210;Lontra longicaudis;AR;;
1563439159;Lontra longicaudis;MX;18.289023;-91.9095
1563421370;Lontra longicaudis;CO;4.749853;-75.564478
1563416432;Lontra longicaudis;PE;-3.941388;-73.306707
1500320334;Lontra longicaudis;CR;10.519281;-84.074037
1500226846;Lontra longicaudis;CR;10.519868;-83.45517
1500217356;Lontra longicaudis;CR;10.493164;-84.091382
1455895580;Lontra longicaudis;CO;3.632694;-76.097028
1453503062;Lontra longicaudis;MX;17.715479;-92.209922
1453490968;Lontra longicaudis;CR;10.484535;-84.031375
1453424058;Lontra longicaudis;CR;10.598468;-83.532693
1453423402;Lontra longicaudis;MX;16.95268;-100.165085
1453404150;Lontra longicaudis;HN;14.862895;-87.834398
1453384937;Lontra longicaudis;MX;16.316412;-90.820234
1453265759;Lontra longicaudis;MX;18.131307;-92.437674
1427546350;Lontra longicaudis;CO;0.981083;-77.138667
1427426452;Lontra longicaudis;CO;7.225969;-73.227669
1418627617;Lontra longicaudis;MX;17.85574;-97.01117
1418627613;Lontra longicaudis;MX;17.74858;-96.94916
1418627612;Lontra longicaudis;MX;17.93932;-96.92879
1418626986;Lontra longicaudis;MX;17.76677;-96.96371
1418626955;Lontra longicaudis;MX;17.75154;-96.94974
1418626941;Lontra longicaudis;MX;17.80208;-96.98545
1418626895;Lontra longicaudis;MX;17.76776;-96.96377
1418626876;Lontra longicaudis;MX;17.91012;-96.9717
1418626844;Lontra longicaudis;MX;17.81282;-96.98998
1418626715;Lontra longicaudis;MX;17.91255;-96.97023
1418626572;Lontra longicaudis;MX;17.8089;-96.98573
1418626492;Lontra longicaudis;MX;17.91071;-96.97234
1418626271;Lontra longicaudis;MX;17.80097;-96.98593
1418626176;Lontra longicaudis;MX;18.664913;-99.502893
1418626132;Lontra longicaudis;MX;17.85523;-97.01126
1418626058;Lontra longicaudis;MX;17.74474;-96.94905
1418626044;Lontra longicaudis;MX;17.80881;-96.98741
1418625853;Lontra longicaudis;MX;17.91133;-96.96996
1418625719;Lontra longicaudis;MX;17.77186;-96.95964
1418625656;Lontra longicaudis;MX;17.75156;-96.94973
1418625652;Lontra longicaudis;MX;17.76593;-96.96428
1418625630;Lontra longicaudis;MX;17.76457;-96.951
1418625610;Lontra longicaudis;MX;17.8957;-96.99534
1418625595;Lontra longicaudis;MX;17.74472;-96.94915
1418625589;Lontra longicaudis;MX;17.74846;-96.94904
1418625446;Lontra longicaudis;MX;17.73714;-96.94329
1418625403;Lontra longicaudis;MX;17.77183;-96.95964
1418625141;Lontra longicaudis;MX;17.74852;-96.94913
1418625034;Lontra longicaudis;MX;17.75187;-96.94964
1418625016;Lontra longicaudis;MX;17.77186;-96.95964
1418624999;Lontra longicaudis;MX;19.331374;-96.772714
1418624888;Lontra longicaudis;MX;17.87439;-97.00088
1418624839;Lontra longicaudis;MX;17.74473;-96.94906
1418624831;Lontra longicaudis;MX;17.77182;-96.95965
1417811081;Lontra longicaudis;MX;;
1417810942;Lontra longicaudis;MX;;
1417810482;Lontra longicaudis;MX;;
1417810226;Lontra longicaudis;MX;;
1417809564;Lontra longicaudis;MX;;
1417808409;Lontra longicaudis;MX;16.122778;-90.930833
1417807622;Lontra longicaudis;MX;17.829167;-93.391667
1417795226;Lontra longicaudis;MX;16.983889;-99.075278
1417472628;Lontra longicaudis;BR;;
1417467664;Lontra longicaudis;;;
1417467663;Lontra longicaudis;;;
1417467656;Lontra longicaudis;;;
1417467654;Lontra longicaudis;;;
1417467651;Lontra longicaudis;;;
1417467643;Lontra longicaudis;;;
1417467639;Lontra longicaudis;;;
1417466149;Lontra longicaudis;BR;;
1417465585;Lontra longicaudis;BR;;
1417465207;Lontra longicaudis;BR;;
1323974481;Lontra longicaudis;BR;;
1323974460;Lontra longicaudis;BR;;
1323973604;Lontra longicaudis;BR;-19.391111;-40.072222
1322759524;Lontra longicaudis;PA;;
1322610149;Lontra longicaudis;MX;;
1322510585;Lontra longicaudis;PA;8.8583;-82.7458
1322363674;Lontra longicaudis;VE;9.18;-72.7
1322281253;Lontra longicaudis;MX;;
1322207074;Lontra longicaudis;BR;;
1321867294;Lontra longicaudis;PA;;
1321737703;Lontra longicaudis;VE;3.53;-65.8
1321452190;Lontra longicaudis;HN;;
1321281682;Lontra longicaudis;PA;;
1321195844;Lontra longicaudis;VE;9.18;-72.7
1321187212;Lontra longicaudis;MX;;
1321160114;Lontra longicaudis;MX;;
1320809560;Lontra longicaudis;VE;;
1320562313;Lontra longicaudis;TT;;
1320393063;Lontra longicaudis;PE;;
1320332717;Lontra longicaudis;ZZ;;
1320326232;Lontra longicaudis;VE;;
1320230911;Lontra longicaudis;BR;;
1320136182;Lontra longicaudis;PE;;
1319957726;Lontra longicaudis;PA;;
1319861454;Lontra longicaudis;PA;;
1319845096;Lontra longicaudis;PA;;
1319582897;Lontra longicaudis;ZZ;;
1319416236;Lontra longicaudis;CR;;
1318916689;Lontra longicaudis;PA;;
1318897299;Lontra longicaudis;PA;;
1318693149;Lontra longicaudis;PA;;
1318297294;Lontra longicaudis;ZZ;;
1318211460;Lontra longicaudis;CO;;
1318210307;Lontra longicaudis;CR;;
1318194791;Lontra longicaudis;PA;;
1318067133;Lontra longicaudis;PA;;
1318032087;Lontra longicaudis;PA;;
1318014429;Lontra longicaudis;NI;;
1317780868;Lontra longicaudis;PA;;
1317769805;Lontra longicaudis;ZZ;;
1317645094;Lontra longicaudis;PA;;
1317644059;Lontra longicaudis;PA;;
1306585157;Lontra longicaudis;CR;10.489433;-84.064134
1300304734;Lontra longicaudis;BR;;
1291999773;Lontra longicaudis;MX;;
1272090727;Lontra longicaudis;MX;20.870329;-105.424852
1270713649;Lontra longicaudis;CO;8.57522;-76.81268
1265597306;Lontra longicaudis;MX;17.612732;-92.279717
1262409597;Lontra longicaudis;MX;27.016667;-108.933333
1262408100;Lontra longicaudis;MX;29.166667;-109.116667
1262393567;Lontra longicaudis;MX;27.383333;-108.833333
1253289235;Lontra longicaudis;BO;;
1249277622;Lontra longicaudis;BZ;16.683202;-88.955634
1227770953;Lontra longicaudis;;;
1211972780;Lontra longicaudis;MX;18.410139;-95.065096
1211824385;Lontra longicaudis;BZ;17.766667;-88.366667
1211812745;Lontra longicaudis;PE;-5.75;-76.016667
1211810787;Lontra longicaudis;GY;5.36667;-58.9
